repoName,branch,javaVersion,style,buildTool,buildAction,skip,skipReason
jenkinsci/credentials-plugin,master,8,,maven,,,
jenkinsci/cronProjectAction-plugin,master,8,,maven,,,
jenkinsci/cron_column-plugin,master,8,,maven,,,
jenkinsci/crossbrowsertesting-plugin,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
jenkinsci/crowd-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/crowd2-plugin,master,8,,maven,,,
jenkinsci/cryptomove-plugin,master,8,,maven,,,
jenkinsci/csp-plugin,main,8,,maven,,,
jenkinsci/cucumber-living-documentation-plugin,master,8,,maven,,,
jenkinsci/cucumber-performance-plugin,master,8,,maven,,,
jenkinsci/cucumber-reports-plugin,master,8,,maven,,,
jenkinsci/cucumber-testresult-plugin,master,8,,maven,,,
jenkinsci/cucumber-trend-report-plugin,master,8,,maven3.3.9,,,
jenkinsci/culprit-report-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/curseforge-publisher-plugin,master,8,,maven,,,
jenkinsci/custom-build-properties-plugin,master,8,,maven,,,
jenkinsci/custom-checkbox-parameter-plugin,master,8,,maven,,,
jenkinsci/custom-distribution-service,master,8,,maven,,,
jenkinsci/custom-folder-icon-plugin,master,8,,maven,,,
jenkinsci/custom-tools-plugin,master,8,,maven,,,
jenkinsci/custom-war-packager,master,8,,maven,,,
jenkinsci/customized-build-message-plugin,master,8,,maven3.3.9,,,
jenkinsci/cvs-mail-address-resolver-plugin,master,8,,maven,,,
jenkinsci/cvs-plugin,master,8,,maven,,,
jenkinsci/cvs-tag-plugin,master,8,,maven,,,
jenkinsci/cygpath-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/daily-quote-plugin,master,8,,maven,,,
jenkinsci/dark-theme-plugin,master,8,,maven,,,
jenkinsci/dashboard-view-plugin,master,8,,maven,,,
jenkinsci/data-tables-api-plugin,master,11,,maven,,,
jenkinsci/database-drizzle-plugin,master,8,,maven,,,
jenkinsci/database-h2-plugin,master,8,,maven,,,
jenkinsci/database-mysql-plugin,master,8,,maven,,,
jenkinsci/database-plugin,master,8,,maven,,,
jenkinsci/database-postgresql-plugin,master,8,,maven,,,
jenkinsci/database-sqlite-plugin,master,8,,maven,,,
jenkinsci/datadog-plugin,master,8,,maven,,,
jenkinsci/datatheorem-mobile-app-security-plugin,master,8,,maven,,,
jenkinsci/date-parameter-plugin,master,8,,maven3.3.9,,,
jenkinsci/datetime-constraint-plugin,master,8,,maven,,,
jenkinsci/dbCharts-plugin,master,8,,maven,,,
jenkinsci/dbforge-devops-automation-for-sqlserver-plugin,master,8,,maven,,,
jenkinsci/ddt-plugin,master,8,,maven,,,
jenkinsci/debian-package-builder-plugin,master,8,,maven,,,
jenkinsci/declarative-pipeline-migration-assistant-plugin,master,8,,maven,,,
jenkinsci/declarative-pipeline-when-conditions-plugin,master,8,,maven,,,
jenkinsci/deepcrawl-test-plugin,master,8,,maven,,,
jenkinsci/defensics-plugin,master,8,,maven,,,
jenkinsci/delphix-plugin,master,8,,maven,,,
jenkinsci/depbuilder-plugin,master,8,,maven,,,
jenkinsci/dependency-analyzer-plugin,master,8,,maven,,,
jenkinsci/dependency-check-plugin,master,8,,maven,,,
jenkinsci/dependency-queue-plugin,master,8,,maven,,,
jenkinsci/dependency-track-plugin,master,8,,maven,,,
jenkinsci/deploy-dashboard-plugin,master,8,,maven,,,
jenkinsci/deploy-plugin,master,8,,maven,,,
jenkinsci/deploy-websphere-plugin,master,8,,maven,,,
jenkinsci/deployed-on-column-plugin,master,8,,maven,,,
jenkinsci/deployer-framework-plugin,master,8,,maven,,,
jenkinsci/deploygate-plugin,master,8,,maven,,,
jenkinsci/deployhub-plugin,master,8,,maven,,,
jenkinsci/deployment-notification-plugin,master,8,,maven,,,
jenkinsci/describe-with-params-plugin,master,8,,maven,,,
jenkinsci/description-setter-plugin,master,8,,maven,,,
jenkinsci/design-library-plugin,master,8,,maven,,,
jenkinsci/dev-mode-plugin,master,8,,maven,,,
jenkinsci/device-watcher-plugin,master,8,,maven3.3.9,,,
jenkinsci/diagnostics-plugin,master,8,,maven,,,
jenkinsci/dimensions-plugin,master,8,,maven,,,
jenkinsci/dimensionsscm-plugin,master,8,,maven,,,
jenkinsci/dingtalk-plugin,master,8,,maven,,,
jenkinsci/disable-bitbucket-multibranch-status-plugin,master,8,,maven3.3.9,,,
jenkinsci/disk-usage-plugin,master,8,,maven,,,
jenkinsci/display-console-output-plugin,master,8,,maven,,,
jenkinsci/display-url-api-plugin,master,8,,maven,,,
jenkinsci/distTest-plugin,master,8,,maven,,,
jenkinsci/distfork-plugin,master,8,,maven,,,
jenkinsci/docker-build-publish-plugin,master,8,,maven,,,
jenkinsci/docker-build-step-plugin,master,8,,maven,,,
jenkinsci/docker-commons-plugin,master,8,,maven,,,
jenkinsci/docker-compose-build-step-plugin,master,8,,maven3.3.9,,,
jenkinsci/docker-custom-build-environment-plugin,master,8,,maven3.3.9,,,
jenkinsci/docker-fixtures,master,8,,maven,,,
jenkinsci/docker-plugin,master,8,,maven,,,
jenkinsci/docker-slaves-plugin,master,8,,maven,,,
jenkinsci/docker-swarm-plugin,master,8,,maven,,,
jenkinsci/docker-traceability-plugin,master,8,,maven3.3.9,,,
jenkinsci/docker-workflow-plugin,master,8,,maven,,,
jenkinsci/dockerhub-notification-plugin,master,8,,maven,,,
jenkinsci/doclinks-plugin,master,8,,maven3.3.9,,,
jenkinsci/dom4j,patched,8,,maven,,,
jenkinsci/domain-discovery-module,master,8,,maven,,,
jenkinsci/dos-trigger-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/dotcoverrunner-plugin,master,8,,maven,,,
jenkinsci/dotnet-sdk-plugin,main,8,,maven,,,
jenkinsci/downstream-build-cache-plugin,master,8,,maven,,,
jenkinsci/downstream-buildview-plugin,master,8,,maven,,,
jenkinsci/downstream-ext-plugin,master,8,,maven,,,
jenkinsci/doxygen-plugin,master,8,,maven,,,
jenkinsci/dropdown-viewstabbar-plugin,master,8,,maven,,,
jenkinsci/drupal-developer-plugin,master,8,,maven,,,
jenkinsci/dry-run-lib,master,8,,maven,,,
jenkinsci/dry-run-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/dtkit-plugin,master,8,,maven,,,
jenkinsci/dumpinfo-buildwrapper-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/dumpling-plugin,master,8,,maven,,,
jenkinsci/durable-task-plugin,master,8,,maven,,,
jenkinsci/dynamic-extended-choice-parameter-plugin,master,8,,maven,,,
jenkinsci/dynatrace-plugin,master,8,,maven,,,
jenkinsci/eagle-tester-plugin,master,8,,maven,,,
jenkinsci/easyant-plugin,master,8,,maven,,,
jenkinsci/easytestreport-plugin,master,8,,maven,,,
jenkinsci/ec2-cloud-axis-plugin,master,8,,maven,,,
jenkinsci/ec2-plugin,master,8,,maven,,,
jenkinsci/echarts-api-plugin,master,11,,maven,,,
jenkinsci/eclipse-update-site-plugin,master,8,,maven,,,
jenkinsci/editable-choice-plugin,main,8,,maven,,,
jenkinsci/eggplant-plugin,master,8,,maven,,,
jenkinsci/eiffel-broadcaster-plugin,master,8,,maven,,,
jenkinsci/elasticbox-plugin,master,8,,maven,,,
jenkinsci/electricflow-plugin,master,8,,maven,,,
jenkinsci/email-aliases-plugin,master,8,,maven3.3.9,,,
jenkinsci/email-ext-plugin,master,8,,maven,,,
jenkinsci/email-ext-recipients-column-plugin,master,8,,maven,,,
jenkinsci/emailext-template-plugin,master,8,,maven,,,
jenkinsci/embeddable-build-status-plugin,master,8,,maven,,,
jenkinsci/emma-plugin,master,8,,maven,,,
jenkinsci/emotional-hudson-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/enhanced-old-build-discarder-plugin,master,8,,maven,,,
jenkinsci/envfile-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/envinject-api-plugin,master,8,,maven,,,
jenkinsci/envinject-lib,master,8,,maven,,,
jenkinsci/envinject-plugin,master,8,,maven,,,
jenkinsci/environment-dashboard-plugin,master,8,,maven,,,
jenkinsci/environment-filter-utils-plugin,master,8,,maven,,,
jenkinsci/environment-manager-tools-plugin,master,8,,maven,,,
jenkinsci/environment-plugin,master,8,,maven,,,
jenkinsci/environment-script-plugin,master,8,,maven,,,
jenkinsci/environment-variable-page-decoration-plugin,master,8,,gradlew,,,
jenkinsci/escaped-markup-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/evergreen-plugin,master,8,,maven,,,
jenkinsci/exam-plugin,develop,8,,maven,,,
jenkinsci/exclusion-plugin,master,8,,maven,,,
jenkinsci/exclusive-execution-plugin,master,8,,maven,,,
jenkinsci/extended-choice-parameter-plugin,master,8,,maven,,,
jenkinsci/extended-read-permission-plugin,master,8,,maven,,,
jenkinsci/extended-security-settings-plugin,master,8,,maven,,,
jenkinsci/extensible-choice-parameter-plugin,master,8,,maven,,,
jenkinsci/extension-filter-plugin,master,8,,maven,,,
jenkinsci/extensivetesting-plugin,master,8,,maven,,,
jenkinsci/external-logging-api-plugin,master,8,,maven,,,
jenkinsci/external-logging-elasticsearch-plugin,master,8,,maven,,,
jenkinsci/external-monitor-job-plugin,master,8,,maven,,,
jenkinsci/external-resource-dispatcher-plugin,master,8,,maven,,,
jenkinsci/external-scheduler-plugin,master,8,,maven,,,
jenkinsci/external-workspace-manager-plugin,master,8,,maven,,,
jenkinsci/extras-client-demo,master,8,,maven,,,
jenkinsci/extras-ec2-launcher,master,8,,maven,,,
jenkinsci/extras-executable-war,master,8,,maven,,,
jenkinsci/extras-file-change-monitor,master,8,,maven,,,
jenkinsci/extras-jenkins-wiki-plugin,master,8,,maven,,,
jenkinsci/extras-jinterop-wmi,master,8,,maven,,,
jenkinsci/extras-maven2.1-interceptor,master,8,,maven,,,
jenkinsci/extras-memory-monitor,master,8,,maven,,,
jenkinsci/extras-nofinal,master,8,,maven,,,
jenkinsci/extras-nofinal-test,master,8,,maven,,,
jenkinsci/extras-tester,master,8,,maven,,,
jenkinsci/fabric-beta-publisher-plugin,master,8,,maven3.3.9,,,
jenkinsci/failure-visualizer-plugin,master,8,,maven,,,
jenkinsci/fast-track-plugin,master,8,,gradlew,,,
jenkinsci/favorite-plugin,master,8,,maven,,,
jenkinsci/favorite-view-plugin,master,8,,maven,,,
jenkinsci/fedora-module-build-system-plugin,master,8,,maven,,,
jenkinsci/figlet-buildstep-plugin,master,8,,maven,,,
jenkinsci/file-leak-detector-plugin,master,8,,maven,,,
jenkinsci/file-operations-plugin,master,8,,maven,,,
jenkinsci/file-parameters-plugin,master,8,,maven,,,
jenkinsci/files-found-trigger-plugin,master,8,,maven,,,
jenkinsci/filesystem-list-parameter-plugin,master,8,,maven,,,
jenkinsci/filesystem_scm-plugin,master,8,,maven,,,
jenkinsci/firefox-extension-buildmonitor,master,8,,maven,,,
jenkinsci/fit-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/fitnesse-plugin,master,8,,maven,,,
jenkinsci/flaky-test-handler-plugin,master,8,,maven,,,
jenkinsci/flexteam-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/flyway-runner-plugin,master,8,,maven3.3.9,,,
jenkinsci/flyweight-build-step-plugin,master,8,,maven,,,
jenkinsci/fogbugz-plugin,master,8,,maven,,,
jenkinsci/folder-auth-plugin,master,8,,maven,,,
jenkinsci/font-awesome-api-plugin,master,11,,maven,,,
jenkinsci/font-awesome-icons-plugin,master,11,,maven,,,
jenkinsci/forensics-api-plugin,master,11,,maven,,,
jenkinsci/form-element-path-plugin,master,8,,maven,,,
jenkinsci/forticwp-cicd-plugin,main,8,,maven,,,
jenkinsci/fortify-cloudscan-plugin,master,8,,maven,,,
jenkinsci/fortify-on-demand-uploader-plugin,master,8,,maven,,,
jenkinsci/fortify-plugin,master,8,,maven,,,
jenkinsci/fortify360-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/freestyle-multibranch-plugin,master,8,,maven,,,
jenkinsci/frugal-testing-plugin,master,8,,maven,,,
jenkinsci/fstrigger-plugin,master,8,,maven,,,
jenkinsci/ftp-rename-plugin,master,8,,maven,,,
jenkinsci/ftppublisher-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/gallio-plugin,master,8,,maven,,,
jenkinsci/gamekins-plugin,main,8,,maven,,,
jenkinsci/gant-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/gatekeeper-plugin,master,8,,maven,,,
jenkinsci/gatling-check-plugin,master,8,,maven,,,
jenkinsci/gcal-plugin,master,8,,maven,,,
jenkinsci/gcloud-plugin,master,8,,maven,,,
jenkinsci/gcp-secrets-manager-credentials-provider-plugin,master,8,,maven,,,
jenkinsci/gcrawler-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/generic-environment-filters-plugin,master,8,,maven,,,
jenkinsci/generic-event-plugin,main,8,,maven,,,
jenkinsci/generic-webhook-trigger-plugin,master,8,,maven,,,
jenkinsci/genexus-plugin,master,8,,maven,,,
jenkinsci/gerrit-code-review-plugin,master,8,,maven,,,
jenkinsci/gerrit-trigger-plugin,master,8,,maven,,,
jenkinsci/gerrit-verify-status-reporter-plugin,master,8,,maven,,,
jenkinsci/ghost-inspector-plugin,stable,8,,maven,,,
jenkinsci/ghprb-plugin,master,8,,maven,,,
jenkinsci/git-automerger-plugin,master,8,,gradlew,,,
jenkinsci/git-bisect-plugin,master,8,,maven,,,
jenkinsci/git-changelog-plugin,master,8,,maven,,,
jenkinsci/git-client-plugin,master,8,,maven,,,
jenkinsci/git-forensics-plugin,master,11,,maven,,,
jenkinsci/git-prebuildmerge-trait-plugin,master,8,,maven,,,
jenkinsci/git-push-plugin,master,8,,maven,,,
jenkinsci/git-server-plugin,master,8,,maven,,,
jenkinsci/git-tag-message-plugin,master,8,,maven,,,
jenkinsci/git-userContent-plugin,master,8,,maven,,,
jenkinsci/gitbucket-plugin,master,8,,maven,,,
jenkinsci/gitcolony-plugin,master,8,,maven,,,
jenkinsci/gitea-checks-plugin,master,8,,maven,,,
jenkinsci/gitea-plugin,master,8,,maven,,,
jenkinsci/github-api-plugin,master,8,,maven,,,
jenkinsci/github-autostatus-plugin,master,8,,maven,,,
jenkinsci/github-branch-source-plugin,master,8,,maven,,,
jenkinsci/github-checks-plugin,master,8,,maven,,,
jenkinsci/github-issues-plugin,master,8,,maven3.3.9,,,
jenkinsci/github-label-filter-plugin,master,8,,maven,,,
jenkinsci/github-oauth-plugin,master,8,,maven,,,
jenkinsci/github-organization-folder-plugin,master,8,,maven3.3.9,,,
jenkinsci/github-plugin,master,8,,maven,,,
jenkinsci/github-pr-comment-build-plugin,master,8,,maven,,,
jenkinsci/github-sqs-plugin,master,8,,maven3.3.9,,,
jenkinsci/gitlab-api-plugin,master,8,,maven,,,
jenkinsci/gitlab-branch-source-plugin,master,8,,maven,,,
jenkinsci/gitlab-logo-plugin,master,8,,maven,,,
jenkinsci/gitlab-oauth-plugin,master,8,,maven,,,
jenkinsci/gitlab-plugin,master,8,,maven,,,
jenkinsci/gitorious-plugin,master,8,,maven,,,
jenkinsci/global-build-stats-plugin,master,8,,maven,,,
jenkinsci/global-post-script-plugin,master,8,,maven,,,
jenkinsci/gnat-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/gogs-webhook-plugin,master,8,,maven,,,
jenkinsci/golang-plugin,master,8,,maven,,,
jenkinsci/golo-plugin,master,8,,maven,,,
jenkinsci/google-cloudbuild-plugin,master,8,,maven,,,
jenkinsci/google-compute-engine-plugin,develop,8,,maven,,,
jenkinsci/google-desktop-gadget-plugin,master,8,,maven,,,
jenkinsci/google-kubernetes-engine-plugin,develop,8,,maven,,,
jenkinsci/google-metadata-plugin,develop,8,,maven,,,
jenkinsci/google-oauth-plugin,develop,8,,maven,,,
jenkinsci/google-source-plugin,master,8,,maven,,,
jenkinsci/google-storage-plugin,develop,8,,maven,,,
jenkinsci/googleanalytics-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/googlecode-plugin,master,8,,maven,,,
jenkinsci/gprbuild-plugin,master,8,,maven,,,
jenkinsci/gradle-plugin,master,8,,gradlew,,,
jenkinsci/grails-plugin,master,8,,maven,,,
jenkinsci/graphql-server-plugin,master,8,,maven,,,
jenkinsci/graven-plugin,master,8,,maven,,,
jenkinsci/greenballs-plugin,master,8,,maven,,,
jenkinsci/grinder-plugin,master,8,,maven,,,
jenkinsci/groovy-label-assignment-plugin,master,8,,maven3.3.9,,,
jenkinsci/groovy-pipeline-model,master,8,,maven,,,
jenkinsci/groovy-plugin,master,8,,maven,,,
jenkinsci/groovy-postbuild-plugin,master,8,,maven,,,
jenkinsci/groovy-sandbox,master,8,,maven,,,
jenkinsci/groovy-script-scheduler-plugin,master,8,,maven,,,
jenkinsci/growl-plugin,master,8,,maven,,,
jenkinsci/gssh-plugin,master,8,,maven,,,
jenkinsci/h2-api-plugin,master,8,,maven,,,
jenkinsci/hadoop-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/hall-plugin,master,8,,maven,,,
jenkinsci/handy-uri-templates-2-api-plugin,master,8,,maven,,,
jenkinsci/harvest-plugin,master,8,,maven,,,
jenkinsci/hashicorp-vault-pipeline-plugin,master,8,,maven,,,
jenkinsci/hashicorp-vault-plugin,master,8,,maven,,,
jenkinsci/headspin-plugin,master,8,,maven,,,
jenkinsci/heavy-job-plugin,master,8,,maven,,,
jenkinsci/hello-world-groovy-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/hello-world-scala-plugin,master,8,,gradlew,,true,Build uses Gradle 2.x
jenkinsci/hetzner-cloud-plugin,main,8,,maven,,,
jenkinsci/hgca-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/housekeeper-plugin,master,8,,maven,,,
jenkinsci/hpe-network-virtualization-plugin,master,8,,maven3.3.9,,,
jenkinsci/hsts-filter-plugin,master,8,,maven,,,
jenkinsci/html5-notifier-plugin,master,8,,maven,,,
jenkinsci/htmlpublisher-plugin,master,8,,maven,,,
jenkinsci/htmlresource-plugin,master,8,,maven3.3.9,,,
jenkinsci/htmlunit,master,8,,maven,,,
jenkinsci/http-request-plugin,master,8,,maven,,,
jenkinsci/huaweicloud-ecs-plugin,main,8,,maven,,,
jenkinsci/huaweicloud-mastermonitor-plugin,master,8,,maven,,,
jenkinsci/hubot-steps-plugin,master,8,,maven,,,
jenkinsci/hudson-clearcase-plugin,master,8,,maven,,,
jenkinsci/hudsontrayapp-plugin,master,8,,maven,,,
jenkinsci/humbug-plugin,master,8,,maven,,,
jenkinsci/humio-plugin,master,8,,maven,,,
jenkinsci/ibm-g11n-pipeline-plugin,master,8,,maven3.3.9,,,
jenkinsci/ibm-security-appscanstandard-scanner-plugin,master,8,,maven3.3.9,,,
jenkinsci/icescrum-plugin,master,8,,maven3.3.9,,,
jenkinsci/icq-notification-plugin,master,8,,gradlew,,,
jenkinsci/idea-stapler-plugin,master,8,,gradlew,,,
jenkinsci/imagecomparison-plugin,master,8,,maven,,,
jenkinsci/impersonation-plugin,master,8,,maven3.3.9,,,
jenkinsci/implied-labels-plugin,master,8,,maven,,,
jenkinsci/in-toto-plugin,master,8,,maven,,,
jenkinsci/incrementals-tools,master,8,,maven,,,
jenkinsci/inedo-buildmaster-plugin,master,8,,gradlew,,,
jenkinsci/inedo-proget-plugin,master,8,,gradlew,,,
jenkinsci/inflectra-spira-integration-plugin,master,8,,maven,,,
jenkinsci/influxdb-plugin,development,8,,maven,,,
jenkinsci/inline-pipeline-plugin,master,8,,maven,,,
jenkinsci/inodes-monitor-plugin,master,8,,maven,,,
jenkinsci/insightappsec-plugin,master,8,,maven,,,
jenkinsci/install-necessary-plugins,master,8,,maven,,,
jenkinsci/instana-plugin,master,8,,maven,,,
jenkinsci/instance-identity-plugin,master,8,,maven,,,
jenkinsci/instant-messaging-parent-plugin,master,8,,maven3.3.9,,,
jenkinsci/instant-messaging-plugin,master,8,,maven,,,
jenkinsci/integrity-plugin,master,8,,maven,,,
jenkinsci/iojs-plugin,master,8,,maven,,,
jenkinsci/ion-deployer-plugin,master,8,,maven,,,
jenkinsci/ios-device-connector-plugin,master,8,,maven,,,
jenkinsci/iphoneview-plugin,master,8,,maven,,,
jenkinsci/ipmsg-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/ircbot-plugin,master,8,,maven,,,
jenkinsci/ironmq-notifier-plugin,master,8,,maven,,,
jenkinsci/ivy-plugin,master,8,,gradlew,,,
jenkinsci/ivytrigger-plugin,master,8,,maven,,,
jenkinsci/jabber-plugin,master,8,,gradlew,,,
jenkinsci/jabber-server-plugin,master,8,,maven,,,
jenkinsci/jackson-databind-plugin,master,8,,maven,,,
jenkinsci/jackson2-api-plugin,master,8,,maven,,,
jenkinsci/jacoco-plugin,master,8,,maven,,,
jenkinsci/jakarta-activation-api-plugin,master,8,,maven,,,
jenkinsci/japex-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
jenkinsci/java-client-api,master,8,,maven,,,
jenkinsci/javadoc-plugin,master,8,,maven,,,
jenkinsci/javancss-plugin,master,8,,maven,,true,java.lang.NoClassDefFoundError: com/sun/mirror/apt/AnnotationProcessorFactory
